Distance(mi),cluster_location,Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Weather_Condition,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in)
1.793,4,0,0,0,2.302585092994046,1,Fair,3,0,12,2,53.0,53.0,61.0,29.86,0.0,0.0
2.258,6,0,0,0,2.302585092994046,1,Cloudy,11,3,11,2,61.0,61.0,67.0,29.71,13.0,0.01
1.187,6,0,0,0,2.302585092994046,1,Cloudy,3,6,9,2,45.0,43.0,71.0,30.4,5.0,0.0
0.478,1,0,0,0,0.6931471805599453,1,Rain,11,3,13,2,53.0,53.0,89.0,30.15,13.0,0.0
0.26,5,0,0,0,2.302585092994046,1,Cloudy,8,5,16,2,79.0,79.0,54.0,29.89,5.0,0.0
0.102,9,0,0,0,2.302585092994046,1,Cloudy,5,4,13,2,55.0,55.0,62.0,30.18,6.0,0.0
0.42,5,0,0,0,2.302585092994046,0,Cloudy,8,1,5,2,67.0,67.0,63.0,30.03,0.0,0.0
0.5670000000000001,9,0,0,0,2.302585092994046,1,Fair,9,2,12,2,66.0,66.0,38.0,30.08,7.0,0.0
3.592,9,0,0,0,2.302585092994046,1,Fair,3,5,9,2,47.0,44.0,71.0,30.07,6.0,0.0
0.7859999999999999,9,0,1,0,2.302585092994046,1,Cloudy,3,3,11,2,,,,29.99,,0.0
0.032,7,1,0,0,2.302585092994046,1,Cloudy,10,4,16,2,57.0,57.0,77.0,29.81,9.0,0.0
0.103,0,0,0,0,2.302585092994046,1,Cloudy,10,6,15,2,58.0,58.0,65.0,29.13,13.0,0.0
1.626,6,0,0,0,1.9459101490553132,1,Rain,12,1,8,2,44.0,40.0,89.0,30.03,8.0,0.01
0.063,0,0,0,0,2.302585092994046,0,Cloudy,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0
0.56,6,0,1,0,2.302585092994046,1,Cloudy,10,5,12,2,54.0,54.0,86.0,29.7,9.0,0.0
0.373,6,0,0,0,2.302585092994046,0,Rain,10,2,6,2,56.0,56.0,77.0,29.71,10.0,0.01
0.503,1,0,0,0,2.302585092994046,1,Fair,6,1,8,2,71.0,71.0,66.0,29.78,6.0,0.0
0.042,1,0,0,0,1.9459101490553132,0,Rain,12,5,6,2,45.0,38.0,90.0,29.66,17.0,0.11
0.155,1,0,0,0,2.302585092994046,1,Cloudy,11,1,15,2,50.0,50.0,66.0,30.2,9.0,0.0
0.3,6,0,1,0,2.302585092994046,1,Fair,8,6,9,2,67.0,67.0,52.0,30.04,6.0,0.0
0.09,6,0,0,0,2.302585092994046,1,Cloudy,11,3,16,2,56.0,56.0,77.0,29.96,14.0,0.0
0.23,2,0,1,0,2.302585092994046,1,Cloudy,9,2,11,2,63.0,63.0,72.0,29.97,7.0,0.0
0.8590000000000001,9,0,1,0,2.302585092994046,1,Fair,5,6,15,2,63.0,63.0,40.0,30.16,8.0,0.0
1.334,2,0,0,0,2.302585092994046,1,Cloudy,6,2,15,2,73.0,73.0,59.0,29.69,7.0,0.0
5.763,0,0,0,0,2.302585092994046,1,Cloudy,12,2,14,2,45.0,41.0,71.0,30.03,8.0,0.0
0.213,6,1,0,0,2.302585092994046,0,Cloudy,8,6,4,2,62.0,62.0,65.0,30.01,5.0,0.0
0.841,6,0,1,0,2.302585092994046,1,Fair,9,0,13,2,66.0,66.0,60.0,30.31,12.0,0.0
0.893,5,0,0,0,2.302585092994046,1,Rain,9,1,14,2,59.0,59.0,81.0,30.09,10.0,0.01
0.792,5,0,0,0,2.302585092994046,1,Fair,7,4,19,2,81.0,81.0,49.0,29.91,9.0,0.0
0.88,5,0,0,0,2.302585092994046,1,Cloudy,3,6,17,2,44.0,,76.0,30.16,,0.0
2.543,1,0,0,0,2.302585092994046,0,Cloudy,12,2,19,2,47.0,41.0,80.0,29.54,13.0,0.0
1.569,5,0,0,0,2.302585092994046,0,Fair,3,2,23,2,43.0,43.0,74.0,29.79,0.0,0.0
1.4,1,0,0,0,2.302585092994046,1,Cloudy,11,2,16,2,54.0,54.0,66.0,30.22,6.0,0.0
0.249,0,0,0,0,1.9459101490553132,1,Rain,12,5,10,2,49.0,41.0,77.0,29.64,24.0,0.07
0.54,0,0,0,0,2.302585092994046,0,Fair,11,5,18,2,45.0,45.0,76.0,30.48,0.0,0.0
0.878,0,0,0,0,2.302585092994046,1,Fair,6,3,17,2,88.0,88.0,35.0,29.94,7.0,0.0
0.767,1,0,0,0,2.302585092994046,1,Cloudy,8,4,12,2,75.0,75.0,62.0,30.08,8.0,0.0
0.481,1,0,0,0,0.6931471805599453,0,Rain,12,0,19,2,48.0,45.0,89.0,29.96,7.0,0.01
1.077,1,0,1,0,2.302585092994046,1,Fair,9,5,13,2,74.0,74.0,29.0,30.13,0.0,0.0
0.157,9,0,0,0,2.302585092994046,1,Cloudy,6,2,17,2,77.0,77.0,50.0,29.88,7.0,0.0
1.446,5,0,0,0,2.302585092994046,1,Fair,9,5,17,2,87.0,87.0,20.0,29.89,0.0,0.0
0.011,5,1,0,0,1.791759469228055,1,Rain,12,5,16,2,51.0,51.0,80.0,29.86,13.0,0.05
1.372,5,0,0,0,2.302585092994046,1,Cloudy,5,2,13,2,75.0,75.0,36.0,29.87,5.0,0.0
0.286,2,0,0,0,2.302585092994046,1,Cloudy,12,6,13,2,35.0,27.0,76.0,29.3,12.0,0.0
0.607,2,0,1,0,2.302585092994046,1,Fair,9,0,17,2,70.0,70.0,46.0,30.05,7.0,0.0
0.3229999999999999,6,0,0,0,1.6094379124341003,0,Rain,12,0,0,2,41.0,38.0,86.0,29.91,5.0,0.03
0.033,6,0,0,0,2.302585092994046,1,Fair,4,2,12,2,65.0,65.0,45.0,30.03,6.0,0.0
0.3989999999999999,6,0,0,0,2.302585092994046,1,Fair,4,0,7,2,40.0,36.0,65.0,30.22,6.0,0.0
0.8370000000000001,1,0,1,0,2.302585092994046,1,Fair,8,2,12,2,82.0,82.0,45.0,29.93,5.0,0.0
0.5710000000000001,1,0,0,0,2.302585092994046,1,Cloudy,3,5,8,2,44.0,40.0,68.0,30.25,8.0,0.0
0.354,4,0,0,0,2.302585092994046,1,Cloudy,11,4,8,2,48.0,44.0,89.0,29.85,8.0,0.0
0.727,1,0,1,0,2.302585092994046,0,Fair,11,4,1,2,52.0,52.0,80.0,29.99,9.0,0.0
0.259,2,0,0,0,2.302585092994046,1,Fair,8,2,17,2,78.0,78.0,37.0,29.77,10.0,0.0
0.835,6,0,0,0,2.302585092994046,1,Cloudy,7,1,6,2,59.0,59.0,78.0,30.08,7.0,0.0
0.779,6,0,1,0,2.302585092994046,0,Cloudy,3,6,20,2,41.0,36.0,86.0,30.15,8.0,0.0
0.1,6,0,0,0,2.302585092994046,1,Rain,10,0,14,2,55.0,55.0,72.0,29.58,9.0,0.0
0.09,6,0,1,0,2.302585092994046,1,Fair,7,3,16,2,81.0,81.0,25.0,30.08,9.0,0.0
0.094,6,0,0,0,2.302585092994046,1,Fair,7,0,15,2,87.0,87.0,28.0,30.03,10.0,0.0
0.289,6,0,1,0,2.302585092994046,1,Cloudy,7,2,16,2,71.0,71.0,57.0,30.03,0.0,0.0
0.9,6,0,1,0,1.791759469228055,0,Rain,12,5,20,2,51.0,51.0,89.0,30.21,9.0,0.0
0.877,6,0,0,0,2.302585092994046,0,Cloudy,11,6,6,2,45.0,40.0,76.0,30.11,9.0,0.0
0.999,0,0,0,0,2.302585092994046,1,Cloudy,3,6,9,2,47.0,42.0,68.0,30.14,10.0,0.0
0.233,4,0,0,0,2.302585092994046,1,Cloudy,11,5,12,2,52.0,52.0,89.0,30.25,6.0,0.0
0.33,4,0,0,0,2.302585092994046,1,Cloudy,8,3,14,2,81.0,81.0,45.0,29.96,5.0,0.0
0.02,7,0,0,0,2.302585092994046,1,Fair,5,5,13,2,62.0,62.0,52.0,30.09,5.0,0.0
0.042,2,0,0,0,2.302585092994046,0,Cloudy,12,5,17,2,42.0,38.0,96.0,29.38,6.0,0.0
0.09,2,1,0,0,2.302585092994046,1,Fair,7,3,12,2,91.0,91.0,26.0,29.77,0.0,0.0
0.62,5,0,0,0,2.302585092994046,1,Fair,9,6,15,2,75.0,75.0,40.0,30.09,3.0,0.0
0.142,0,0,0,0,2.302585092994046,0,Fair,3,1,0,2,40.0,37.0,79.0,30.32,5.0,0.0
6.6320000000000014,2,0,0,0,2.302585092994046,1,Fair,7,4,14,2,82.0,82.0,29.0,29.97,6.0,0.0
1.692,1,0,0,0,2.302585092994046,1,Fair,7,2,12,2,77.0,77.0,50.0,30.07,10.0,0.0
0.735,0,0,0,0,2.302585092994046,1,Cloudy,8,0,8,2,65.0,65.0,73.0,30.09,9.0,0.0
0.381,1,0,1,0,2.302585092994046,1,Cloudy,12,0,9,2,26.0,15.0,78.0,29.8,13.0,0.0
0.345,0,0,0,0,2.302585092994046,1,Fair,12,6,9,2,42.0,42.0,79.0,30.55,0.0,0.0
0.654,0,0,0,0,2.302585092994046,1,Rain,11,3,10,2,52.0,52.0,89.0,30.19,12.0,0.0
0.241,0,0,0,0,2.302585092994046,1,Fair,4,6,6,2,33.0,33.0,82.0,30.34,0.0,0.0
0.063,0,0,0,0,2.302585092994046,0,Cloudy,4,2,20,2,50.0,50.0,63.0,30.11,12.0,0.0
0.62,5,0,0,0,2.302585092994046,1,Fair,7,4,20,2,81.0,81.0,49.0,29.97,8.0,0.0
1.281,1,1,1,0,2.302585092994046,1,Cloudy,12,4,14,2,47.0,42.0,77.0,30.11,12.0,0.0
0.021,2,0,0,0,2.302585092994046,1,Cloudy,11,3,11,2,44.0,41.0,85.0,29.66,6.0,0.0
0.457,6,0,1,0,2.302585092994046,1,Cloudy,4,2,9,2,46.0,44.0,71.0,30.15,5.0,0.0
0.07,6,0,0,0,2.0794415416798357,0,Rain,11,3,19,2,55.0,55.0,93.0,30.13,8.0,0.16
0.591,6,0,0,0,2.302585092994046,1,Rain,6,5,19,2,72.0,72.0,59.0,29.79,8.0,0.0
0.785,1,0,1,0,2.302585092994046,0,Cloudy,4,4,21,2,50.0,50.0,52.0,30.13,14.0,0.0
0.211,2,0,0,0,2.302585092994046,1,Fair,8,0,15,2,71.0,71.0,38.0,29.79,9.0,0.0
1.643,3,0,0,0,2.302585092994046,0,Cloudy,10,3,6,2,47.0,47.0,86.0,30.13,3.0,0.0
0.722,6,0,0,0,2.302585092994046,0,Fair,9,0,20,2,56.0,56.0,87.0,29.9,5.0,0.0
1.521,4,0,0,0,1.0986122886681098,1,Rain,12,5,13,2,50.0,50.0,80.0,30.09,12.0,0.0
0.386,1,0,0,0,2.302585092994046,1,Fair,4,1,14,2,59.0,59.0,38.0,30.08,8.0,0.0
0.345,5,0,0,0,2.302585092994046,1,Cloudy,8,5,14,2,67.0,67.0,54.0,29.85,5.0,0.0
0.598,1,0,0,0,2.302585092994046,0,Cloudy,11,4,3,2,53.0,53.0,74.0,29.95,8.0,0.0
0.44,6,0,0,0,2.302585092994046,1,Fair,6,5,14,2,100.0,100.0,34.0,29.86,12.0,0.0
1.297,6,0,0,0,2.302585092994046,1,Cloudy,5,1,10,2,57.0,57.0,83.0,30.09,6.0,0.02
3.774,5,0,1,0,2.302585092994046,1,Fair,9,3,13,2,81.0,81.0,27.0,29.99,12.0,0.0
1.865,5,0,0,0,2.302585092994046,1,Cloudy,7,4,10,2,71.0,71.0,61.0,30.01,5.0,0.0
0.04,6,0,0,1,2.302585092994046,1,Fair,4,2,18,2,71.0,71.0,21.0,30.0,0.0,0.0
0.122,6,0,0,0,2.302585092994046,1,Fair,12,1,15,2,44.0,40.0,63.0,29.86,7.0,0.0
3.97,0,0,0,0,2.302585092994046,1,Cloudy,12,3,10,2,46.0,41.0,71.0,29.58,9.0,0.0
0.693,1,0,0,0,2.302585092994046,1,Cloudy,11,3,15,2,56.0,56.0,47.0,30.21,9.0,0.0
0.19,1,0,0,0,2.302585092994046,1,Cloudy,8,2,15,2,77.0,77.0,37.0,30.0,3.0,0.0
0.104,6,0,0,0,1.0986122886681098,1,Rain,12,0,12,2,41.0,36.0,86.0,30.02,7.0,0.07
0.068,7,0,0,0,2.302585092994046,1,Cloudy,9,6,15,2,74.0,74.0,38.0,29.77,15.0,0.0
2.115,1,0,0,0,2.302585092994046,0,Fair,4,1,6,2,38.0,38.0,60.0,30.17,0.0,0.0
0.722,1,0,0,0,2.302585092994046,0,Cloudy,12,4,22,2,50.0,50.0,57.0,29.93,17.0,0.0
0.6890000000000001,1,0,1,0,2.302585092994046,0,Cloudy,10,3,6,2,51.0,51.0,83.0,30.18,3.0,0.0
0.016,4,1,0,0,2.302585092994046,1,Cloudy,7,1,10,2,66.0,66.0,63.0,29.96,8.0,0.0
1.06,6,0,0,0,2.302585092994046,1,Cloudy,9,3,14,2,83.0,83.0,39.0,29.85,5.0,0.0
0.547,3,0,1,0,0.6931471805599453,0,Snow,12,0,20,2,30.0,30.0,88.0,29.82,0.0,0.0
0.133,0,0,0,0,2.302585092994046,1,Cloudy,10,1,17,2,54.0,54.0,59.0,30.01,0.0,0.0
0.8370000000000001,1,0,1,0,2.302585092994046,1,Cloudy,5,0,8,2,50.0,50.0,71.0,30.21,6.0,0.0
0.032,1,0,0,0,2.302585092994046,1,Fair,9,3,15,2,73.0,73.0,28.0,29.97,9.0,0.0
1.412,1,0,0,0,2.302585092994046,1,Fair,8,1,13,2,78.0,78.0,36.0,29.91,9.0,0.0
0.0559999999999999,6,1,0,0,2.302585092994046,1,Cloudy,10,6,11,2,59.0,59.0,75.0,29.1,7.0,0.0
0.2769999999999999,5,0,0,0,1.9459101490553132,1,Thunder,11,5,17,2,43.0,38.0,82.0,30.03,8.0,0.11
0.166,5,0,0,0,2.302585092994046,1,Cloudy,7,1,11,2,70.0,70.0,55.0,30.15,5.0,0.0
0.999,1,0,0,0,2.302585092994046,1,Fair,9,1,8,2,58.0,58.0,75.0,30.09,0.0,0.0
2.309,4,0,0,0,2.302585092994046,1,Cloudy,6,2,6,2,59.0,59.0,78.0,29.91,6.0,0.0
0.652,1,0,0,0,2.302585092994046,1,Fair,8,2,13,2,69.0,69.0,54.0,30.11,3.0,0.0
0.322,6,0,1,0,1.791759469228055,1,Rain,12,6,10,2,37.0,37.0,89.0,29.94,0.0,0.05
0.019,6,0,0,0,2.302585092994046,1,Fair,7,3,16,2,82.0,82.0,27.0,30.06,8.0,0.0
0.151,0,1,0,0,2.0794415416798357,1,Rain,11,4,14,2,62.0,62.0,86.0,30.16,7.0,0.08
0.421,4,0,1,0,2.302585092994046,0,Cloudy,9,3,6,2,52.0,52.0,97.0,30.06,0.0,0.0
0.376,9,1,0,0,2.302585092994046,1,Cloudy,5,6,12,4,59.0,59.0,58.0,30.25,6.0,0.0
0.926,0,0,0,0,2.302585092994046,1,Fair,7,2,19,2,75.0,75.0,50.0,29.96,3.0,0.0
5.783,0,0,0,0,2.302585092994046,1,Cloudy,11,3,15,2,56.0,56.0,80.0,29.95,13.0,0.0
3.862,0,0,0,0,0.6931471805599453,0,Fog,3,0,5,2,35.0,35.0,92.0,29.97,3.0,0.0
0.034,2,0,0,0,1.6094379124341003,1,Cloudy,11,1,17,2,51.0,51.0,96.0,29.93,5.0,0.0
0.151,9,0,0,0,2.302585092994046,1,Cloudy,6,2,17,2,78.0,78.0,50.0,29.88,10.0,0.0
0.084,0,0,0,0,2.302585092994046,0,Cloudy,11,0,18,2,48.0,43.0,68.0,30.11,12.0,0.0
0.624,6,0,0,0,2.302585092994046,0,Cloudy,11,6,6,2,45.0,40.0,76.0,30.11,9.0,0.0
0.606,4,0,1,0,1.0986122886681098,0,Fair,12,6,6,2,28.0,28.0,100.0,30.49,0.0,0.0
1.308,6,0,1,0,1.9459101490553132,1,Rain,11,0,12,2,58.0,58.0,84.0,29.69,20.0,0.1
1.528,6,0,0,0,2.302585092994046,0,Cloudy,11,6,17,2,47.0,44.0,77.0,30.11,7.0,0.0
0.299,6,0,0,0,2.302585092994046,0,Cloudy,10,6,2,2,55.0,55.0,77.0,29.36,10.0,0.01
0.347,6,0,0,0,2.302585092994046,1,Cloudy,10,4,9,2,47.0,47.0,83.0,30.03,0.0,0.0
0.716,6,0,0,0,2.302585092994046,1,Cloudy,3,6,9,2,45.0,43.0,71.0,30.4,5.0,0.0
0.241,6,0,0,0,2.1972245773362196,1,Rain,12,5,7,2,48.0,40.0,77.0,29.65,24.0,0.07
1.694,6,0,0,0,2.302585092994046,1,Fair,6,0,10,2,79.0,79.0,42.0,29.83,0.0,0.0
0.46,1,1,1,0,2.302585092994046,1,Cloudy,10,4,9,2,52.0,52.0,86.0,30.08,8.0,0.0
0.489,4,0,0,0,2.302585092994046,0,Fair,12,4,18,2,36.0,36.0,97.0,29.9,3.0,0.0
1.111,1,0,0,0,2.302585092994046,1,Fair,6,5,12,2,72.0,72.0,46.0,29.91,5.0,0.0
0.021,8,1,0,0,2.302585092994046,1,Fair,10,1,14,2,58.0,58.0,65.0,29.74,5.0,0.0
0.653,9,0,1,0,2.302585092994046,1,Cloudy,12,4,13,2,40.0,40.0,93.0,30.29,0.0,0.0
0.223,9,0,0,0,2.302585092994046,1,Fair,10,5,12,2,56.0,56.0,33.0,30.04,20.0,0.0
0.114,4,1,0,0,1.9459101490553132,0,Fair,4,4,6,2,34.0,34.0,82.0,30.02,0.0,0.0
0.728,5,0,0,0,2.302585092994046,1,Fair,9,1,9,2,61.0,61.0,67.0,30.08,5.0,0.0
0.52,4,0,0,0,2.302585092994046,1,Cloudy,11,5,8,2,46.0,42.0,89.0,29.69,8.0,0.04
0.477,9,0,0,0,1.3862943611198906,1,Rain,12,0,10,4,40.0,34.0,100.0,30.07,8.0,0.0
1.137,6,0,0,0,2.302585092994046,1,Fair,5,1,9,2,57.0,57.0,64.0,30.17,0.0,0.0
0.452,1,0,0,0,2.302585092994046,1,Fair,6,4,11,2,81.0,81.0,49.0,29.96,8.0,0.0
0.815,5,0,0,0,1.0986122886681098,0,Rain,11,4,23,2,46.0,44.0,83.0,29.95,5.0,0.14
0.654,5,0,0,0,2.302585092994046,0,Fair,3,0,1,2,40.0,,79.0,30.05,,0.0
1.003,1,0,1,0,2.302585092994046,1,Cloudy,7,2,13,2,69.0,69.0,47.0,30.15,10.0,0.0
0.359,6,0,1,0,2.302585092994046,0,Cloudy,11,3,2,2,53.0,53.0,80.0,29.68,14.0,0.0
0.591,6,0,0,0,2.302585092994046,1,Cloudy,5,3,13,2,56.0,56.0,67.0,30.13,6.0,0.0
0.457,6,0,1,0,2.302585092994046,1,Cloudy,9,4,12,2,72.0,72.0,28.0,29.79,13.0,0.0
1.892,1,0,1,0,2.302585092994046,1,Cloudy,5,0,9,2,55.0,55.0,62.0,30.21,7.0,0.0
0.726,9,0,0,0,1.9459101490553132,1,Rain,11,0,14,2,47.0,43.0,90.0,29.95,8.0,0.02
0.856,2,0,0,0,2.302585092994046,1,Fair,10,5,15,2,67.0,67.0,54.0,29.76,0.0,0.0
0.8490000000000001,1,0,0,0,2.302585092994046,1,Fair,7,5,17,2,90.0,90.0,33.0,29.96,20.0,0.0
4.56,1,0,0,0,2.302585092994046,1,Cloudy,9,2,13,2,68.0,68.0,56.0,30.19,10.0,0.0
0.5670000000000001,9,0,0,0,2.302585092994046,0,Fair,6,1,21,2,73.0,73.0,57.0,29.76,5.0,0.0
1.4880000000000002,6,1,0,0,2.302585092994046,1,Cloudy,8,3,9,2,77.0,77.0,62.0,29.95,6.0,0.0
1.235,6,0,0,0,2.302585092994046,1,Cloudy,8,3,9,2,66.0,66.0,65.0,30.09,3.0,0.0
3.138,3,0,0,0,2.302585092994046,1,Fair,5,5,16,2,82.0,82.0,30.0,29.95,7.0,0.0
1.547,6,0,1,0,2.302585092994046,1,Rain,6,6,18,2,64.0,64.0,87.0,29.88,3.0,0.01
0.382,6,0,0,0,2.302585092994046,0,Cloudy,12,1,7,2,36.0,36.0,86.0,30.13,0.0,0.0
2.45,0,0,0,0,2.302585092994046,1,Cloudy,6,6,12,2,58.0,58.0,51.0,29.94,10.0,0.0
6.32,5,0,0,0,2.302585092994046,1,Cloudy,5,4,11,2,53.0,53.0,61.0,30.25,9.0,0.0
0.265,2,0,0,0,1.6094379124341003,0,Cloudy,10,4,4,2,50.0,50.0,100.0,29.99,0.0,0.0
0.386,1,0,0,0,2.302585092994046,1,Cloudy,12,1,9,2,41.0,41.0,79.0,30.1,0.0,0.0
1.596,1,0,0,0,2.302585092994046,1,Cloudy,10,2,14,2,62.0,62.0,58.0,29.96,16.0,0.0
0.193,9,0,0,0,2.302585092994046,1,Fair,4,3,19,2,61.0,61.0,41.0,29.85,9.0,0.0
1.895,6,0,0,0,2.302585092994046,1,Rain,10,1,11,2,58.0,58.0,87.0,29.91,8.0,0.03
0.044,5,0,0,0,2.302585092994046,1,Cloudy,8,1,12,2,80.0,80.0,43.0,30.03,8.0,0.0
0.368,5,0,0,0,2.302585092994046,0,Cloudy,3,6,23,2,40.0,35.0,77.0,30.23,7.0,0.0
0.215,6,0,0,0,2.302585092994046,0,Fair,10,3,20,2,56.0,56.0,60.0,30.0,8.0,0.0
0.151,0,1,0,0,2.0794415416798357,1,Rain,11,4,14,2,62.0,62.0,86.0,30.16,7.0,0.08
3.22,4,0,0,0,2.302585092994046,0,Rain,3,3,6,2,40.0,40.0,97.0,29.65,0.0,0.0
1.086,5,0,0,0,2.302585092994046,1,Fair,6,0,11,2,104.0,104.0,21.0,29.62,18.0,0.0
0.8759999999999999,0,0,0,0,2.302585092994046,1,Fair,7,0,19,2,83.0,83.0,42.0,29.87,12.0,0.0
1.053,5,0,0,0,2.302585092994046,0,Fair,8,6,22,2,64.0,64.0,63.0,29.91,12.0,0.0
0.008,7,1,0,0,2.302585092994046,0,Cloudy,12,1,16,2,42.0,36.0,67.0,30.01,12.0,0.0
0.233,5,1,0,0,2.302585092994046,1,Cloudy,6,3,17,2,88.0,88.0,36.0,29.95,9.0,0.0
0.871,0,0,0,0,2.302585092994046,1,Cloudy,12,6,14,2,46.0,41.0,71.0,29.65,9.0,0.0
0.435,6,0,0,0,2.302585092994046,1,Fair,4,3,10,2,61.0,61.0,42.0,30.09,7.0,0.0
0.018,0,1,0,0,2.302585092994046,0,Fair,6,6,5,2,74.0,74.0,76.0,29.83,0.0,0.0
1.959,5,0,0,0,2.302585092994046,1,Fair,5,1,15,2,68.0,68.0,31.0,30.16,10.0,0.0
0.604,6,0,0,0,2.302585092994046,1,Fair,7,2,11,2,77.0,77.0,50.0,30.07,10.0,0.0
0.488,1,0,1,0,2.302585092994046,0,Rain,12,0,16,2,43.0,36.0,80.0,29.46,14.0,0.01
0.235,0,0,0,1,2.302585092994046,1,Fair,8,0,17,2,83.0,83.0,41.0,29.81,14.0,0.0
2.504,6,0,0,0,2.302585092994046,0,Fair,11,5,18,2,44.0,44.0,79.0,30.46,0.0,0.0
0.387,1,0,1,0,2.302585092994046,1,Fair,6,1,8,2,71.0,71.0,66.0,29.78,6.0,0.0
0.026,6,0,0,0,2.302585092994046,1,Fair,9,2,11,2,67.0,67.0,37.0,30.09,12.0,0.0
0.067,6,0,0,0,2.302585092994046,1,Fair,7,3,16,2,81.0,81.0,25.0,30.08,9.0,0.0
0.035,6,0,0,0,2.302585092994046,1,Fair,6,6,20,2,96.0,96.0,36.0,29.64,8.0,0.0
0.031,6,0,0,0,2.302585092994046,0,Fair,3,0,21,2,46.0,46.0,73.0,30.07,3.0,0.0
0.356,1,0,1,0,2.302585092994046,1,Cloudy,7,2,15,2,73.0,73.0,38.0,30.13,9.0,0.0
1.035,4,0,0,0,2.302585092994046,1,Fair,10,4,16,2,57.0,57.0,55.0,30.1,8.0,0.0
2.043,1,0,1,0,1.791759469228055,1,Rain,10,5,10,2,53.0,53.0,86.0,29.7,15.0,0.05
0.6859999999999999,2,0,0,0,2.302585092994046,0,Fair,12,1,6,2,37.0,32.0,82.0,29.77,6.0,0.0
2.125,9,0,0,0,2.1972245773362196,0,Fair,3,2,6,2,31.0,31.0,82.0,30.04,0.0,0.0
0.0579999999999999,6,0,1,0,2.302585092994046,1,Fair,4,3,7,2,49.0,49.0,66.0,30.09,0.0,0.0
1.5730000000000002,5,0,0,0,2.302585092994046,1,Fair,8,0,8,2,65.0,65.0,73.0,30.08,5.0,0.0
0.309,6,0,0,0,1.6094379124341003,1,Rain,12,5,16,2,50.0,50.0,86.0,30.11,10.0,0.02
0.981,0,0,0,0,2.302585092994046,0,Cloudy,3,3,2,2,45.0,43.0,80.0,29.86,5.0,0.0
0.29,3,1,0,0,2.302585092994046,1,Fair,3,3,8,2,40.0,40.0,83.0,30.21,0.0,0.0
1.291,3,0,0,0,2.302585092994046,0,Cloudy,10,3,6,2,47.0,47.0,86.0,30.13,3.0,0.0
0.685,1,0,0,0,2.302585092994046,0,Cloudy,12,3,23,2,40.0,40.0,86.0,30.21,0.0,0.0
0.233,9,0,0,0,2.302585092994046,0,Fair,8,6,22,2,72.0,72.0,64.0,30.03,8.0,0.0
2.46,5,0,0,0,1.3862943611198906,1,Rain,12,0,11,2,42.0,38.0,89.0,30.07,7.0,0.02
0.048,6,1,0,0,2.302585092994046,0,Fair,3,0,21,2,46.0,42.0,66.0,30.24,8.0,0.0
0.594,1,0,0,0,2.302585092994046,1,Fair,6,1,8,2,71.0,71.0,66.0,29.78,6.0,0.0
2.739,4,0,0,0,2.302585092994046,0,Cloudy,10,1,6,2,50.0,50.0,96.0,29.6,0.0,0.0
0.071,6,0,1,0,2.302585092994046,1,Cloudy,11,4,7,2,47.0,43.0,83.0,30.04,9.0,0.0
0.384,5,0,0,0,2.302585092994046,1,Cloudy,8,6,10,2,68.0,68.0,49.0,30.06,8.0,0.0
0.2,6,0,0,0,2.302585092994046,1,Cloudy,12,2,10,2,32.0,24.0,64.0,29.9,9.0,0.0
0.954,9,0,0,0,2.302585092994046,1,Fair,12,4,13,2,46.0,46.0,68.0,30.16,0.0,0.0
0.5710000000000001,6,0,0,0,2.302585092994046,0,Fair,3,1,20,2,44.0,44.0,73.0,29.91,3.0,0.0
1.4980000000000002,9,0,0,0,2.302585092994046,1,Cloudy,11,6,14,2,65.0,65.0,70.0,30.05,7.0,0.0
4.456,5,0,0,0,2.302585092994046,1,Cloudy,12,4,13,2,44.0,37.0,68.0,30.28,16.0,0.0
1.609,6,0,0,0,2.0794415416798357,0,Cloudy,12,5,18,2,51.0,51.0,86.0,30.14,13.0,0.02
0.657,6,0,1,0,2.302585092994046,1,Cloudy,6,1,18,2,81.0,81.0,49.0,29.77,5.0,0.0
0.019,5,0,0,0,2.302585092994046,1,Cloudy,11,1,15,2,51.0,51.0,71.0,30.09,5.0,0.01
4.6960000000000015,6,0,0,0,2.302585092994046,1,Cloudy,8,4,13,2,76.0,76.0,62.0,30.07,8.0,0.0
0.584,5,0,0,0,2.302585092994046,1,Cloudy,9,4,15,2,69.0,69.0,61.0,30.03,6.0,0.0
0.143,5,0,1,0,2.302585092994046,1,Cloudy,9,0,6,2,62.0,62.0,65.0,30.11,7.0,0.0
0.045,5,1,0,0,1.0986122886681098,0,Snow,12,1,6,2,31.0,24.0,89.0,29.79,7.0,0.02
0.777,0,0,0,0,2.302585092994046,1,Fair,10,1,17,2,59.0,59.0,64.0,29.67,8.0,0.0
0.17,6,0,0,0,2.302585092994046,1,Fair,4,0,18,2,59.0,59.0,36.0,30.09,6.0,0.0
1.311,0,0,0,0,2.302585092994046,1,Cloudy,12,4,10,2,41.0,34.0,82.0,29.33,12.0,0.0
0.201,2,0,1,0,1.6094379124341003,1,Cloudy,11,1,17,2,51.0,51.0,96.0,29.93,5.0,0.0
0.3389999999999999,1,0,0,0,1.6094379124341003,0,Rain,11,3,19,2,44.0,36.0,85.0,29.82,18.0,0.07
